Adj Close,CloseTarget,RSI,MACD,Stochastic,ATR
51.206207,52.717716,49.738375051618114,-0.11422512606506321,24.494185691466626,0.8558539999999937
52.717716,53.803802000000005,55.26875521299822,-0.0010911119650243162,56.65601137434554,2.6326329999999913
53.803802000000005,55.8008,56.4717973593521,0.13579839247927844,94.81005858436482,1.5415419999999926
55.8008,56.056056999999996,61.632235450317026,0.33602347499768104,100.0,2.6076089999999965
56.056056999999996,57.042042,63.30225590822479,0.4756485788918775,100.0,2.017017999999993
57.042042,58.803802000000005,65.15131293765802,0.6116035004488417,100.0,2.0770760000000053
58.803802000000005,59.739738,68.38257596367527,0.786587935619572,100.0,1.9719690000000085
59.739738,58.978977,70.680843379393,0.934261460523361,100.0,2.41742
58.978977,59.249249,66.43000392357307,0.9556006790175418,92.14469981674155,1.4564589999999953
59.249249,60.47047,67.47784417527593,0.9506254579463317,94.93541554892236,1.4314309999999963
60.47047,59.974976,69.54612590016204,0.9857868252380257,100.0,2.8078080000000085
59.974976,59.18919,66.97465165828054,0.9398197806553237,94.8544861168616,2.1721729999999937
59.18919,63.493492,63.99043126779664,0.8192238470441602,86.17711776161833,1.5415420000000069
63.493492,65.60560600000001,70.12219299398132,0.9747503307038206,100.0,4.574572999999994
65.60560600000001,64.864868,73.89356458891913,1.1777751393524098,100.0,4.3993990000000025
64.864868,66.35635400000001,73.21192440526707,1.2216954156391135,93.7235188789781,1.651648999999992
66.35635400000001,67.597595,74.70303569606105,1.2975515722243494,100.00000000000001,2.6726759999999956
67.597595,69.254257,74.22804916196,1.3760535852708222,100.0,2.147147999999987
69.254257,68.608612,77.26733445377324,1.4804761860189044,100.0,3.1481469999999945
68.608612,69.49449200000001,76.04388119642137,1.4449200977123469,93.8218479482472,1.2262270000000086
69.49449200000001,68.933937,77.61160052837778,1.4133441509489533,100.0,1.6666639999999973
68.933937,67.697701,74.90381413409955,1.2866524451461876,94.66925775865464,1.3313370000000049
67.697701,68.76876800000001,70.26380658455096,1.0497926684225125,82.56440228534775,2.5075069999999897
68.76876800000001,70.520523,73.29452807930683,0.8987563563693342,92.95776096615121,2.1071019999999976
70.520523,71.07106800000001,67.25894945463622,0.8587112814318449,99.99999999999999,3.0780799999999857
71.07106800000001,72.12712900000001,68.40515849340912,0.8150126822898223,100.00000000000001,1.9119110000000035
72.12712900000001,74.654655,66.3337280473143,0.8041746146099937,100.0,1.776779999999988
74.654655,74.044044,72.78457457786178,0.9177850494269122,100.0,3.9990009999999927
74.044044,70.315315,66.85863721036583,0.8973656220818418,93.76277543117122,2.527526999999992
70.315315,74.764763,53.136375281261806,0.5655204187029432,47.70809108997119,4.699698999999995
74.764763,86.3013,59.10628314065726,0.5933718281217648,100.0,4.8248219999999975
86.3013,93.79379300000001,61.130060342713335,1.3683376276174268,100.0,15.410415999999998
93.79379300000001,90.99099,70.33248820003543,2.361867381573211,100.0,11.011009000000001
90.99099,93.078079,63.63611031777259,2.7542986642634326,89.25968302073731,6.326332000000008
93.078079,96.74675,66.12270440340264,3.050677478831596,97.25739011036595,3.8788829999999876
96.74675,95.415413,70.54151220690704,3.3779415140652542,100.0,4.3993990000000025
95.415413,98.113113,60.032462529856396,3.360847773292935,95.24148310625118,4.679680000000005
98.113113,97.53253199999999,61.87133654244468,3.3819541983575263,100.00000000000001,3.5185239999999993
97.53253199999999,95.930931,57.388251403209736,3.1941417106561056,97.9114137026249,2.9579549999999983
95.930931,92.442444,50.789653650499574,2.7892233912762157,92.14980265703062,5.430428000000006
92.442444,84.75975799999999,47.41651600115199,2.1073508547699564,79.6002942391336,4.164162000000005
84.75975799999999,86.361359,38.19193264324572,0.9521540091717711,51.962543939631445,8.083084
86.361359,84.434433,39.80941691661099,0.15734284991330227,57.72415498522579,3.0480500000000035
84.434433,84.014015,36.390786275253646,-0.6087066225358289,41.41478948191199,4.969971000000001
84.014015,91.601601,34.71992290253942,-1.2223679833655847,0.0,3.0980989999999906
91.601601,91.091087,47.54162950709692,-1.1380991789012285,53.816109370968285,8.098099000000005
91.091087,92.527527,45.31281945089215,-1.1392294875079436,50.19521106953084,6.206206999999992
92.527527,86.35635400000001,48.84687856238168,-1.060584582950189,60.38338055384824,4.789794999999998
86.35635400000001,86.336334,45.30844038864909,-1.469068938241687,16.613396119383026,7.027023
86.336334,83.853851,48.14657642955104,-1.7678979362987164,16.471401220134744,4.254249999999999
83.853851,84.78478199999999,46.1102331426361,-2.1535327393648203,0.0,4.349350000000001
84.78478199999999,82.63262900000001,46.376672955289166,-2.3420581519610773,6.805707363158684,1.7317270000000065
82.63262900000001,83.84384200000001,46.9696432147786,-2.6030458615415535,0.0,4.099098000000012
83.84384200000001,87.46746800000001,46.57347619876369,-2.663628548015673,12.240783078309661,2.867874999999998
87.46746800000001,89.78478199999999,46.517139212025356,-2.4055273475453025,48.86193874863595,4.849852999999982
89.78478199999999,90.615616,50.38437243149675,-2.021530827271065,72.28122007927708,2.637634999999989
90.615616,91.081078,51.11600448164036,-1.6649661280433206,80.677809917798,2.7227239999999995
91.081078,90.070068,52.504258385024826,-1.363341285924228,85.38187053570434,1.376373000000001
90.070068,89.789787,50.10320893230544,-1.214155059072263,75.16438269500098,1.4764710000000036
89.789787,90.290291,49.49080749891464,-1.123546304373578,72.33180170225096,1.4814829999999972
90.290291,88.233231,50.08217279796919,-1.0199619196188618,77.3900044245023,1.731735999999998
88.233231,85.800804,46.39067943752162,-1.0924850026138548,66.29148143049684,2.342337999999998
85.800804,85.075073,41.13625659774948,-1.312528577717507,37.50007841676019,2.872872000000001
